id.condition,strides,drops,strides.cut,strides.new.length,h.original,h.random,h.contiguous
S017_G01_D01_B01_T02,201,0.02,4,197,0.704367044205188,0.692265797505403,0.690785876084851
S017_G01_D01_B01_T03,203,0.02,4,199,0.695101698723716,0.705392060516767,0.695439369192756
S017_G01_D01_B02_T01,202,0.02,4,198,0.582410396955358,0.586825068587274,0.589411015258553
S017_G01_D01_B02_T02,204,0.02,4,200,0.73226731260984,0.72970698417789,0.731482541242132
S017_G01_D01_B02_T03,204,0.02,4,200,0.72039906060174,0.726685423803223,0.727913358877332
S017_G01_D01_B03_T01,201,0.02,4,197,0.727721965417938,0.724605543898051,0.73323040644194
S017_G01_D01_B03_T02,201,0.02,4,197,0.637892265174438,0.643352597817176,0.647449754783371
S017_G01_D01_B03_T03,204,0.02,4,200,0.817012676030409,0.828476981034947,0.805363962457854
S018_G01_D01_B01_T01,234,0.02,4,230,0.878430665106914,0.874727227367207,0.871772802812767
S018_G01_D01_B01_T02,236,0.02,4,232,0.824155280956212,0.818487969205238,0.825871732734024
S018_G01_D01_B01_T03,236,0.02,4,232,0.916526029379597,0.902203859553862,0.912233607288668
S018_G01_D01_B02_T01,238,0.02,4,234,0.879147157883409,0.876569045629882,0.883768994515547
S018_G01_D01_B02_T02,238,0.02,4,234,0.750503246268726,0.747005972036166,0.750204825033624
S018_G01_D01_B02_T03,239,0.02,4,235,0.756433815461987,0.7771528733579,0.760132014300797
S018_G01_D01_B03_T01,242,0.02,4,238,0.858330469981144,0.854457319829108,0.855706152880291
S018_G01_D01_B03_T02,244,0.02,4,240,0.865023720532678,0.876700868143422,0.863342330771817
S018_G01_D01_B03_T03,242,0.02,4,238,0.850847787285082,0.846436884613183,0.853583586133629
S018_G01_D02_B01_T01,244,0.02,4,240,0.905093302776193,0.906981897039322,0.908284396642153
S018_G01_D02_B01_T02,246,0.02,4,242,0.975047549446158,0.973672673263282,0.976006660542457
S018_G01_D02_B01_T03,247,0.02,4,243,0.85884389295787,0.86336456949484,0.862641760108659
S018_G01_D02_B02_T01,248,0.02,4,244,0.889906020460563,0.904303074084505,0.894370884322907
S018_G01_D02_B02_T02,250,0.02,5,245,0.930964255754803,0.930482387942711,0.935515889348943
S018_G01_D02_B02_T03,250,0.02,5,245,0.862035978557576,0.864713682907367,0.871905607300723
S018_G01_D02_B03_T01,253,0.02,5,248,0.849861502498259,0.847560082100853,0.847978199650513
S018_G01_D02_B03_T02,250,0.02,5,245,0.888458887133243,0.902140157623347,0.893356308634725
S018_G01_D02_B03_T03,251,0.02,5,246,0.859925215952029,0.873776435402014,0.849032790447616
S019_G03_D01_B01_T02,240,0.02,4,236,0.787390506424373,0.785373462193062,0.78909756415067
S019_G03_D01_B01_T03,237,0.02,4,233,0.81492008808434,0.819789979912145,0.814909627477554
S019_G03_D01_B02_T01,235,0.02,4,231,0.768887396255403,0.778736252033837,0.774686657855927
S019_G03_D01_B02_T02,234,0.02,4,230,0.790778513347524,0.79393604255648,0.795621540994962
S019_G03_D01_B02_T03,240,0.02,4,236,0.740622322728506,0.735570054596821,0.734631932564668
S019_G03_D01_B03_T01,246,0.02,4,242,0.834168759424397,0.838934600536651,0.845801921273397
S019_G03_D01_B03_T02,248,0.02,4,244,0.774574583112797,0.781899358467105,0.77558461141827
S019_G03_D02_B01_T02,235,0.02,4,231,0.619714425549576,0.625957876515536,0.610464015094995
S019_G03_D02_B01_T03,241,0.02,4,237,0.768893724018609,0.774698629764559,0.774112700083398
S019_G03_D02_B02_T01,241,0.02,4,237,0.689831481068238,0.677621316071247,0.691378101462851
S019_G03_D02_B02_T02,244,0.02,4,240,0.858562453420425,0.862790451855204,0.858963655264083
S019_G03_D02_B02_T03,250,0.02,5,245,0.659741322345791,0.658479100424311,0.666414155915765
S019_G03_D02_B03_T01,240,0.02,4,236,0.678490282566743,0.683891280811179,0.681212154387694
S019_G03_D02_B03_T02,247,0.02,4,243,0.652690047082203,0.676691304041717,0.652138487899805
S019_G03_D02_B03_T03,246,0.02,4,242,0.812327812720395,0.813029289142256,0.811726835082962
S020_G01_D01_B01_T01,188,0.02,3,185,0.842806085561222,0.844199084818549,0.849267024574119
S020_G01_D01_B01_T02,197,0.02,3,194,0.791616636644692,0.796328946906448,0.789328755225361
S020_G01_D01_B01_T03,206,0.02,4,202,0.597167035389847,0.597712975057506,0.592669856064646
S020_G01_D01_B02_T01,208,0.02,4,204,0.573305137004988,0.585172694706519,0.571672079160504
S020_G01_D01_B02_T02,209,0.02,4,205,0.595204438456524,0.589374896910391,0.591772903995377
S020_G01_D01_B02_T03,209,0.02,4,205,0.619252382653069,0.639849678044999,0.637823482815943
S020_G01_D01_B03_T01,207,0.02,4,203,0.72679632603265,0.71642803831904,0.672360885164105
S020_G01_D01_B03_T02,210,0.02,4,206,0.553204064469043,0.545693465908704,0.557256969383226
S020_G01_D01_B03_T03,210,0.02,4,206,0.595763251144219,0.591764499818687,0.57044647796028
S020_G01_D02_B01_T01,208,0.02,4,204,0.749265341342674,0.75215458054855,0.755892017003048
S020_G01_D02_B01_T02,210,0.02,4,206,0.639615633063592,0.664892931619559,0.646155596153956
S020_G01_D02_B01_T03,210,0.02,4,206,0.765767892181657,0.761914134746337,0.753748217209008
S020_G01_D02_B02_T01,210,0.02,4,206,0.859834848745572,0.863559705889374,0.86443694643717
S020_G01_D02_B02_T02,210,0.02,4,206,0.721139357311781,0.728384679178134,0.719719676977694
S020_G01_D02_B02_T03,214,0.02,4,210,0.803376419749462,0.807133648588447,0.805320492081643
S020_G01_D02_B03_T01,210,0.02,4,206,0.664901881853958,0.682798853559232,0.674241412179769
S020_G01_D02_B03_T02,210,0.02,4,206,0.794176798703314,0.802764593455721,0.791067982489306
S020_G01_D02_B03_T03,212,0.02,4,208,0.785923122488822,0.780081508187653,0.790858549606855
S021_G01_D01_B01_T01,199,0.02,3,196,0.907464505630978,0.905660686943364,0.900011314698505
S021_G01_D01_B01_T02,200,0.02,4,196,0.659516360046823,0.655028234590803,0.654814002442
S021_G01_D01_B01_T03,199,0.02,3,196,0.773074618818308,0.77653704434497,0.770666060504193
S021_G01_D01_B02_T01,202,0.02,4,198,0.871082582150663,0.878032789335617,0.877286642140044
S021_G01_D01_B02_T02,199,0.02,3,196,0.72371530392367,0.729752151283205,0.726816410732285
S021_G01_D01_B02_T03,197,0.02,3,194,0.694691328687306,0.691303942178659,0.692806575882069
S021_G01_D01_B03_T01,199,0.02,3,196,0.722402436195316,0.724143643673643,0.720210005663531
S021_G01_D01_B03_T02,203,0.02,4,199,0.814686675600416,0.808799758028053,0.81678159556145
S021_G01_D01_B03_T03,209,0.02,4,205,0.770060355168824,0.767210609644848,0.770254484958252
S021_G01_D02_B01_T01,197,0.02,3,194,0.955779741455596,0.958080655762069,0.955687236491299
S021_G01_D02_B01_T02,197,0.02,3,194,0.885986370357672,0.890481758613588,0.88137192664982
S021_G01_D02_B01_T03,197,0.02,3,194,0.913535832236089,0.910067475825611,0.913724135241214
S021_G01_D02_B02_T01,198,0.02,3,195,0.852494487742423,0.863319143534935,0.843810418600971
S021_G01_D02_B02_T02,201,0.02,4,197,0.816034991536322,0.818066426595735,0.825856377591245
S021_G01_D02_B02_T03,198,0.02,3,195,0.794169062343584,0.784730721597309,0.791957609949594
S021_G01_D02_B03_T01,200,0.02,4,196,0.843952904808291,0.839620929085297,0.837388924473328
S021_G01_D02_B03_T02,204,0.02,4,200,0.882444714878169,0.894238848498313,0.893544817515225
S021_G01_D02_B03_T03,212,0.02,4,208,0.795089559491807,0.795824709317484,0.790988857100707
S023_G01_D01_B01_T01,205,0.02,4,201,0.770086189507587,0.765501447621269,0.762824731287383
S023_G01_D01_B01_T02,204,0.02,4,200,0.555415070722266,0.555340860782509,0.573078344599417
S023_G01_D01_B01_T03,205,0.02,4,201,0.752633093939752,0.741720854208545,0.750692916509409
S023_G01_D01_B02_T01,206,0.02,4,202,0.954767115774348,0.956511819880932,0.951581881223788
S023_G01_D01_B02_T02,207,0.02,4,203,0.75268956560147,0.769794725280064,0.756410533884923
S023_G01_D01_B02_T03,211,0.02,4,207,0.811944985370101,0.814012858047162,0.799174769180058
S023_G01_D01_B03_T01,212,0.02,4,208,0.905927810009502,0.897169809301542,0.904677841158284
S023_G01_D01_B03_T02,213,0.02,4,209,0.92729023913973,0.930832229224809,0.936736170785256
S023_G01_D01_B03_T03,210,0.02,4,206,0.957025640666509,0.946379272483642,0.95381371667405
S023_G01_D02_B01_T01,216,0.02,4,212,0.783696610520311,0.778112736387283,0.769005789002409
S023_G01_D02_B01_T02,216,0.02,4,212,0.710332809257631,0.707139130098875,0.710442194143722
S023_G01_D02_B01_T03,217,0.02,4,213,0.788445081420657,0.7914819146809,0.789880042540729
S023_G01_D02_B02_T01,218,0.02,4,214,0.765206534632674,0.765640989299529,0.764834870096142
S023_G01_D02_B02_T02,217,0.02,4,213,0.666210338830213,0.659152372849316,0.66019360265992
S023_G01_D02_B02_T03,218,0.02,4,214,0.646834749736669,0.634880933971033,0.647654921909473
S023_G01_D02_B03_T01,219,0.02,4,215,0.744607941714682,0.756751181878849,0.757675420103292
S023_G01_D02_B03_T02,218,0.02,4,214,0.663145853672312,0.676609941907795,0.659257063498029
S023_G01_D02_B03_T03,216,0.02,4,212,0.709349863090878,0.707610866332996,0.704300061281119
S024_G01_D01_B01_T01,216,0.02,4,212,0.736107469722729,0.740762971393543,0.731527578223057
S024_G01_D01_B01_T02,217,0.02,4,213,0.7599874921115,0.764900359842833,0.774732313857165
S024_G01_D01_B01_T03,216,0.02,4,212,0.704196989751604,0.710977706200422,0.709330039104754
S024_G01_D01_B02_T01,217,0.02,4,213,0.64730755020241,0.636936852399201,0.630905793716112
S024_G01_D01_B02_T02,215,0.02,4,211,0.77785916763531,0.777128703681872,0.783315834952812
S024_G01_D01_B02_T03,215,0.02,4,211,0.711260103081595,0.715158077714181,0.684347354716013
S024_G01_D01_B03_T01,217,0.02,4,213,0.771476291638311,0.763997136707415,0.775266991258847
S024_G01_D01_B03_T02,219,0.02,4,215,0.803815550529226,0.77574870431586,0.810060897593443
S024_G01_D01_B03_T03,218,0.02,4,214,0.769718019275663,0.798662221289857,0.766428820914057
S024_G01_D02_B01_T01,220,0.02,4,216,0.707812852847216,0.723508883885582,0.71438108592609
S024_G01_D02_B01_T02,220,0.02,4,216,0.797929817553544,0.801344732341678,0.799540892741215
S024_G01_D02_B01_T03,222,0.02,4,218,0.985005317480308,0.984519576143957,0.985180668461305
S024_G01_D02_B02_T01,220,0.02,4,216,0.789304713814803,0.79554192345733,0.792468784562749
S024_G01_D02_B02_T02,221,0.02,4,217,0.688882033566834,0.686576207994089,0.683262256255618
S024_G01_D02_B02_T03,219,0.02,4,215,0.831877801027966,0.775486716515838,0.835742260264924
S024_G01_D02_B03_T01,222,0.02,4,218,0.794720423551016,0.801417902680503,0.784274913053284
S024_G01_D02_B03_T02,219,0.02,4,215,0.763899310120288,0.755078622916787,0.756519266754872
S024_G01_D02_B03_T03,221,0.02,4,217,0.954867588533897,0.952027681808013,0.951326916887729
S025_G01_D01_B01_T01,234,0.02,4,230,0.986219332033041,0.988211384481016,0.984937380465621
S025_G01_D01_B01_T02,239,0.02,4,235,0.958777629880027,0.922539412523191,0.964266810170623
S025_G01_D01_B01_T03,238,0.02,4,234,0.943878548458105,0.942925872942364,0.94970300585842
S025_G01_D01_B02_T01,236,0.02,4,232,0.869355336089949,0.875972465732109,0.871636226111684
S025_G01_D01_B02_T02,240,0.02,4,236,0.944822434536016,0.946041227442251,0.945989923577746
S025_G01_D01_B02_T03,240,0.02,4,236,0.899971568203505,0.906613124982094,0.907608018426791
S025_G01_D01_B03_T01,238,0.02,4,234,0.965126314764029,0.965591332861773,0.968414482819302
S025_G01_D01_B03_T02,241,0.02,4,237,0.901170853139992,0.894821096123961,0.893463178866974
S025_G01_D01_B03_T03,240,0.02,4,236,0.897687425536744,0.904543897152454,0.906631820603862
S025_G01_D02_B01_T01,244,0.02,4,240,0.943068242967192,0.953757247335983,0.94989233034001
S025_G01_D02_B01_T02,247,0.02,4,243,0.946965270944839,0.946310821942343,0.937028450613868
S025_G01_D02_B01_T03,242,0.02,4,238,0.85278042261282,0.856485928865602,0.859123799815889
S025_G01_D02_B02_T01,238,0.02,4,234,0.982327659603513,0.983751696316294,0.979828188489962
S025_G01_D02_B02_T02,239,0.02,4,235,0.957165025266041,0.961037905874697,0.958922031239534
S025_G01_D02_B02_T03,239,0.02,4,235,0.968189206827608,0.968888371682622,0.965645574749117
S025_G01_D02_B03_T01,242,0.02,4,238,0.892656123232707,0.906219727348741,0.897494795895643
S025_G01_D02_B03_T02,241,0.02,4,237,0.976373314360504,0.972716105634082,0.972195670811642
S025_G01_D02_B03_T03,248,0.02,4,244,0.893010977556939,0.907151187941573,0.894675748109516
S026_G01_D01_B01_T01,235,0.02,4,231,0.86542753183509,0.865678431642874,0.869457097545692
S026_G01_D01_B01_T02,235,0.02,4,231,0.754377153930605,0.742809916350814,0.74843317356001
S026_G01_D01_B01_T03,234,0.02,4,230,0.816187363479461,0.820918404217734,0.823726679563268
S026_G01_D01_B02_T01,237,0.02,4,233,0.837374441163963,0.835424949615658,0.833807819926001
S026_G01_D01_B02_T02,237,0.02,4,233,0.800239592401534,0.781183676644399,0.795515712687295
S026_G01_D01_B02_T03,240,0.02,4,236,0.864983845307477,0.868754631249006,0.872984533217721
S026_G01_D01_B03_T01,242,0.02,4,238,0.840164699393478,0.8365689395867,0.842904474006877
S026_G01_D01_B03_T02,244,0.02,4,240,0.939087090965442,0.929903511003501,0.934477856415769
S026_G01_D01_B03_T03,242,0.02,4,238,0.930600519046747,0.92734508099346,0.928725293205795
S026_G01_D02_B01_T02,249,0.02,4,245,0.925213313987677,0.914504536288329,0.922632029952139
S026_G01_D02_B01_T03,247,0.02,4,243,0.917501111385879,0.922466077669958,0.91556674865686
S026_G01_D02_B02_T01,246,0.02,4,242,0.940321661918724,0.935724877949548,0.940679115477651
S026_G01_D02_B02_T02,249,0.02,4,245,0.848071281809426,0.84158872169963,0.833301973441897
S026_G01_D02_B02_T03,248,0.02,4,244,0.902420128614102,0.901742855793557,0.912576409305983
S026_G01_D02_B03_T01,249,0.02,4,245,0.812233546894261,0.80658086856043,0.804165215213937
S026_G01_D02_B03_T02,245,0.02,4,241,0.911968520669237,0.9152010624066,0.910686758711642
S026_G01_D02_B03_T03,248,0.02,4,244,0.879333702815076,0.882408282837279,0.886419106453116
S027_G01_D01_B01_T02,215,0.02,4,211,0.710672678364136,0.691114607473011,0.712776813455649
S027_G01_D01_B01_T03,214,0.02,4,210,0.953887184440053,0.955759551262259,0.9532730005712
S027_G01_D01_B02_T01,213,0.02,4,209,0.785273191126318,0.790210376782539,0.794891423265349
S027_G01_D01_B02_T02,214,0.02,4,210,0.830546707055109,0.811766697760454,0.805961854753049
S027_G01_D01_B02_T03,217,0.02,4,213,0.96474313933099,0.964615646706536,0.963794921969804
S027_G01_D01_B03_T01,216,0.02,4,212,0.92106668791088,0.943445401076642,0.932065110419938
S027_G01_D01_B03_T02,216,0.02,4,212,0.648802462417448,0.637143561499327,0.642978284319843
S027_G01_D01_B03_T03,218,0.02,4,214,0.884856289289758,0.880558122206999,0.875375043743639
S027_G01_D02_B01_T01,217,0.02,4,213,0.80533494146572,0.821704466140554,0.811470958946711
S027_G01_D02_B01_T02,218,0.02,4,214,0.754788465045195,0.752286962132237,0.759743418257445
S027_G01_D02_B01_T03,216,0.02,4,212,0.854052470319953,0.867182521345264,0.852102508929654
S027_G01_D02_B02_T01,217,0.02,4,213,0.674308889111792,0.666203775448915,0.680214373575723
S027_G01_D02_B02_T02,217,0.02,4,213,0.557802355092766,0.566234354701111,0.552178920356723
S027_G01_D02_B02_T03,215,0.02,4,211,0.735255545804515,0.748397268522901,0.720438889818675
S027_G01_D02_B03_T01,216,0.02,4,212,0.687942576365492,0.670399626188352,0.685129610500419
S027_G01_D02_B03_T02,218,0.02,4,214,0.714183721616104,0.723024440540024,0.722820133629088
S027_G01_D02_B03_T03,217,0.02,4,213,0.779081279642956,0.778940504571368,0.78333655261466
S028_G01_D01_B01_T01,251,0.02,5,246,0.512811091049398,0.515314945960711,0.506326505646414
S028_G01_D01_B01_T02,258,0.02,5,253,0.569696754202896,0.565438632901235,0.567037391815369
S028_G01_D01_B01_T03,260,0.02,5,255,0.591397403112983,0.593983714597285,0.596289467672156
S028_G01_D01_B02_T01,258,0.02,5,253,0.557385944960998,0.555090463347817,0.557552473973066
S028_G01_D01_B02_T02,257,0.02,5,252,0.567880136852041,0.566880550099426,0.569000729063526
S028_G01_D01_B02_T03,255,0.02,5,250,0.486345786553198,0.478747828983467,0.485633567433463
S028_G01_D01_B03_T01,259,0.02,5,254,0.488681360420474,0.49739884968791,0.494511037667758
S028_G01_D01_B03_T02,257,0.02,5,252,0.407778774725067,0.411122870243269,0.4125196863278
S028_G01_D01_B03_T03,258,0.02,5,253,0.463432186392538,0.461391415372855,0.496668875095126
S028_G01_D02_B01_T01,249,0.02,4,245,0.679124122189473,0.679595459685284,0.690081430038513
S028_G01_D02_B01_T02,247,0.02,4,243,0.574463298916317,0.572066157158526,0.562450877448964
S028_G01_D02_B01_T03,247,0.02,4,243,0.703430642138636,0.705676546823863,0.706442408329288
S028_G01_D02_B02_T01,252,0.02,5,247,0.580191541877754,0.582808547382065,0.57918031735735
S028_G01_D02_B02_T02,257,0.02,5,252,0.551346325022491,0.555841901958773,0.548612334438239
S028_G01_D02_B02_T03,261,0.02,5,256,0.421213667694678,0.415855276358179,0.424906010006467
S028_G01_D02_B03_T01,260,0.02,5,255,0.443600416041539,0.460049748793291,0.442064392419592
S028_G01_D02_B03_T02,266,0.02,5,261,0.362493787866546,0.36973602299647,0.367521129277089
S028_G01_D02_B03_T03,267,0.02,5,262,0.361203421433646,0.372122130205969,0.364487514271855
S030_G01_D01_B01_T01,209,0.02,4,205,0.715523119848709,0.68848506030113,0.729069767827233
S030_G01_D01_B01_T02,211,0.02,4,207,0.66103263868674,0.661585257918188,0.664518445707409
S030_G01_D01_B01_T03,211,0.02,4,207,0.690587821186136,0.70163512585185,0.693609438257859
S030_G01_D01_B02_T01,215,0.02,4,211,0.608957742555959,0.603058043980094,0.618274772051046
S030_G01_D01_B02_T02,215,0.02,4,211,0.681233208049306,0.689267729230474,0.687283330420296
S030_G01_D01_B02_T03,215,0.02,4,211,0.685295140807792,0.684878703721686,0.680010978929709
S030_G01_D01_B03_T01,217,0.02,4,213,0.660272913011045,0.651204642312792,0.663275249365973
S030_G01_D01_B03_T02,216,0.02,4,212,0.658338461983333,0.657303438641414,0.654819172098133
S030_G01_D01_B03_T03,216,0.02,4,212,0.51345518075624,0.5174766392526,0.516432696813189
S030_G01_D02_B01_T01,216,0.02,4,212,0.515154571832302,0.505939825684708,0.517934576724595
S030_G01_D02_B01_T02,218,0.02,4,214,0.682637839497661,0.684220166954417,0.680535794296801
S030_G01_D02_B01_T03,218,0.02,4,214,0.517749500339618,0.528799318264983,0.516757040685748
S030_G01_D02_B02_T01,217,0.02,4,213,0.611294190580299,0.617552090930335,0.608987298917014
S030_G01_D02_B02_T02,218,0.02,4,214,0.606239418018832,0.607655927035637,0.59178474206178
S030_G01_D02_B02_T03,219,0.02,4,215,0.561503519838213,0.57033280826391,0.55269659933047
S030_G01_D02_B03_T01,220,0.02,4,216,0.546965364437518,0.534512916191027,0.528583979129404
S030_G01_D02_B03_T02,218,0.02,4,214,0.654101630426107,0.654425075046183,0.655709238263508
S030_G01_D02_B03_T03,218,0.02,4,214,0.639731392650615,0.632594807836781,0.639230415142356
S031_G01_D01_B01_T01,231,0.02,4,227,0.990666493866282,0.991251881672304,0.992977714024463
S031_G01_D01_B01_T02,236,0.02,4,232,0.979453448370521,0.981290090006115,0.980056700861134
S031_G01_D01_B01_T03,238,0.02,4,234,0.990735707029454,0.989707446437988,0.990395499599535
S031_G01_D01_B02_T01,240,0.02,4,236,0.956639185169376,0.96217013771289,0.964148028909367
S031_G01_D01_B02_T02,244,0.02,4,240,0.972257114619256,0.969379368185419,0.975541601083746
S031_G01_D01_B02_T03,244,0.02,4,240,0.951066475709031,0.95549671672424,0.957404190642204
S031_G01_D01_B03_T01,246,0.02,4,242,0.988050276079262,0.985863487369254,0.986364406786267
S031_G01_D01_B03_T02,246,0.02,4,242,0.941657691788541,0.946198369373752,0.943651112401533
S031_G01_D01_B03_T03,247,0.02,4,243,0.883506051230716,0.884746285383353,0.887518731907493
S031_G01_D02_B01_T01,246,0.02,4,242,0.992094398991293,0.992228124109309,0.992189537115572
S031_G01_D02_B01_T02,247,0.02,4,243,0.990211477222118,0.989935520568803,0.989997923114335
S031_G01_D02_B01_T03,247,0.02,4,243,0.989941547651721,0.991223032165526,0.990989367333231
S031_G01_D02_B02_T01,247,0.02,4,243,0.985110437074779,0.983881266748422,0.985974221831164
S031_G01_D02_B02_T02,247,0.02,4,243,0.98952076905828,0.988375669312082,0.989564777591792
S031_G01_D02_B02_T03,245,0.02,4,241,0.990122090131158,0.990694570527128,0.989618590068648
S031_G01_D02_B03_T01,249,0.02,4,245,0.829849201750801,0.836956660543528,0.834397540409488
